category,departure_date,departure_time,from_city,from_station,num_passengers,price,to_city,to_station,additional_luggage
direct,3/8/2019,19:40,New York,Penn Station,,25,Philadelphia,10th and Filbert,
direct,3/4/2019,7:30,San Francisco,Transbay Terminal,,53,Los Angeles,North Hollywood Station,
direct,3/4/2019,7:50,San Francisco,Transbay Terminal,,47,Los Angeles,North Hollywood Station,
direct,3/4/2019,11:20,San Francisco,Transbay Terminal,,44,Los Angeles,North Hollywood Station,
direct,3/4/2019,12:20,San Francisco,Transbay Terminal,,49,Los Angeles,North Hollywood Station,
direct,3/4/2019,13:40,San Francisco,Transbay Terminal,,47,Los Angeles,North Hollywood Station,
direct,3/4/2019,15:20,San Francisco,Transbay Terminal,,49,Los Angeles,North Hollywood Station,
direct,3/4/2019,15:30,San Francisco,Transbay Terminal,,46,Los Angeles,North Hollywood Station,
direct,3/4/2019,18:20,San Francisco,Transbay Terminal,,46,Los Angeles,North Hollywood Station,
direct,3/4/2019,18:50,San Francisco,Transbay Terminal,,45,Los Angeles,North Hollywood Station,
direct,3/2/2019,7:30,San Francisco,Transbay Terminal,,48,Los Angeles,North Hollywood Station,
direct,3/2/2019,7:50,San Francisco,Transbay Terminal,,44,Los Angeles,North Hollywood Station,
direct,3/2/2019,11:20,San Francisco,Transbay Terminal,,48,Los Angeles,North Hollywood Station,
direct,3/2/2019,12:20,San Francisco,Transbay Terminal,,50,Los Angeles,North Hollywood Station,
direct,3/2/2019,13:40,San Francisco,Transbay Terminal,,48,Los Angeles,North Hollywood Station,
direct,3/2/2019,15:20,San Francisco,Transbay Terminal,,47,Los Angeles,North Hollywood Station,
direct,3/2/2019,15:30,San Francisco,Transbay Terminal,,57,Los Angeles,North Hollywood Station,
direct,3/2/2019,18:20,San Francisco,Transbay Terminal,,48,Los Angeles,North Hollywood Station,
direct,3/2/2019,18:50,San Francisco,Transbay Terminal,,46,Los Angeles,North Hollywood Station,
direct,3/12/2019,6:20,Fresno,2660 Tulare St,,34,Sacramento,65th Light Rail Station,
direct,3/12/2019,9:20,Fresno,2660 Tulare St,,33,Sacramento,65th Light Rail Station,
direct,3/12/2019,11:30,Fresno,2660 Tulare St,,31,Sacramento,65th Light Rail Station,
direct,3/12/2019,13:10,Fresno,2660 Tulare St,,31,Sacramento,65th Light Rail Station,
direct,3/12/2019,14:00,Fresno,2660 Tulare St,,28,Sacramento,65th Light Rail Station,
direct,3/12/2019,16:10,Fresno,2660 Tulare St,,32,Sacramento,65th Light Rail Station,
direct,3/12/2019,6:20,Fresno,2660 Tulare St,,34,Sacramento,65th Light Rail Station,FALSE
direct,3/13/2019,7:30,Long Beach,Downtown Station,,34,San Diego,El Cajon Bus Stop,TRUE
direct,3/1/2019,10:00,Los Angeles,North Hollywood Station,,39,Las Vegas,Union Plaza,FALSE
direct,3/4/2019,6:50,Long Beach,Downtown Station,,19,Los Angeles,North Hollywood Station,TRUE
direct,3/2/2019,7:10,Portland,SW Arthur & 1st,,42,Vancouver,Pacific Central Station,
direct,3/2/2019,7:20,Portland,SW Arthur & 1st,,44,Vancouver,Pacific Central Station,
direct,3/2/2019,7:50,Portland,SW Arthur & 1st,,45,Vancouver,Pacific Central Station,
direct,3/2/2019,8:30,Portland,SW Arthur & 1st,,47,Vancouver,Pacific Central Station,
direct,3/2/2019,10:00,Portland,SW Arthur & 1st,,39,Vancouver,Pacific Central Station,
direct,3/2/2019,10:10,Portland,SW Arthur & 1st,,36,Vancouver,Pacific Central Station,
direct,3/2/2019,19:40,Portland,SW Arthur & 1st,,43,Vancouver,Pacific Central Station,
direct,3/2/2019,7:20,Portland,SW Arthur & 1st,,44,Vancouver,Pacific Central Station,FALSE
direct,3/10/2019,6:50,Long Beach,Downtown Station,,25,San Diego,El Cajon Bus Stop,
direct,3/10/2019,7:30,Long Beach,Downtown Station,,24,San Diego,El Cajon Bus Stop,
direct,3/10/2019,7:50,Long Beach,Downtown Station,,25,San Diego,El Cajon Bus Stop,
direct,3/10/2019,8:40,Long Beach,Downtown Station,,26,San Diego,El Cajon Bus Stop,
direct,3/10/2019,9:30,Long Beach,Downtown Station,,24,San Diego,El Cajon Bus Stop,
direct,3/10/2019,15:20,Long Beach,Downtown Station,,26,San Diego,El Cajon Bus Stop,
direct,3/10/2019,16:10,Long Beach,Downtown Station,,24,San Diego,El Cajon Bus Stop,
direct,3/10/2019,17:50,Long Beach,Downtown Station,,23,San Diego,El Cajon Bus Stop,
direct,3/10/2019,18:10,Long Beach,Downtown Station,,23,San Diego,El Cajon Bus Stop,
direct,3/10/2019,7:30,Long Beach,Downtown Station,,24,San Diego,El Cajon Bus Stop,FALSE
direct,3/4/2019,11:20,Portland,SW Arthur & 1st,,40,Seattle,Westlake Station,TRUE
direct,3/5/2019,8:10,Long Beach,Downtown Station,,42,Fresno,2660 Tulare St,
direct,3/5/2019,11:20,Long Beach,Downtown Station,,42,Fresno,2660 Tulare St,
direct,3/5/2019,12:30,Long Beach,Downtown Station,,33,Fresno,2660 Tulare St,
direct,3/5/2019,12:50,Long Beach,Downtown Station,,44,Fresno,2660 Tulare St,
direct,3/5/2019,13:50,Long Beach,Downtown Station,,37,Fresno,2660 Tulare St,
direct,3/5/2019,11:20,Long Beach,Downtown Station,,42,Fresno,2660 Tulare St,FALSE
one-stop,3/4/2019,7:40,Sacramento,65th Light Rail Station,,57,Long Beach,Downtown Station,
one-stop,3/4/2019,7:50,Sacramento,65th Light Rail Station,,59,Long Beach,Downtown Station,
one-stop,3/4/2019,9:40,Sacramento,65th Light Rail Station,,53,Long Beach,Downtown Station,
one-stop,3/4/2019,10:50,Sacramento,65th Light Rail Station,,57,Long Beach,Downtown Station,
one-stop,3/4/2019,12:00,Sacramento,65th Light Rail Station,,58,Long Beach,Downtown Station,
one-stop,3/4/2019,12:10,Sacramento,65th Light Rail Station,,58,Long Beach,Downtown Station,
one-stop,3/4/2019,12:20,Sacramento,65th Light Rail Station,,62,Long Beach,Downtown Station,
one-stop,3/4/2019,13:00,Sacramento,65th Light Rail Station,,60,Long Beach,Downtown Station,
one-stop,3/4/2019,15:10,Sacramento,65th Light Rail Station,,63,Long Beach,Downtown Station,
one-stop,3/4/2019,15:20,Sacramento,65th Light Rail Station,,62,Long Beach,Downtown Station,
one-stop,3/4/2019,7:50,Sacramento,65th Light Rail Station,,59,Long Beach,Downtown Station,FALSE
direct,3/14/2019,6:50,Los Angeles,North Hollywood Station,,22,Long Beach,Downtown Station,TRUE
direct,3/1/2019,7:50,Fresno,2660 Tulare St,,40,Los Angeles,North Hollywood Station,
direct,3/1/2019,8:10,Fresno,2660 Tulare St,,38,Los Angeles,North Hollywood Station,
direct,3/1/2019,9:00,Fresno,2660 Tulare St,,35,Los Angeles,North Hollywood Station,
direct,3/1/2019,9:50,Fresno,2660 Tulare St,,39,Los Angeles,North Hollywood Station,
direct,3/1/2019,13:20,Fresno,2660 Tulare St,,35,Los Angeles,North Hollywood Station,
direct,3/1/2019,15:20,Fresno,2660 Tulare St,,36,Los Angeles,North Hollywood Station,
direct,3/1/2019,17:10,Fresno,2660 Tulare St,,32,Los Angeles,North Hollywood Station,
direct,3/1/2019,19:20,Fresno,2660 Tulare St,,34,Los Angeles,North Hollywood Station,
direct,3/1/2019,8:10,Fresno,2660 Tulare St,,38,Los Angeles,North Hollywood Station,FALSE
direct,3/4/2019,10:50,Fresno,2660 Tulare St,,36,San Francisco,Transbay Terminal,FALSE
direct,3/6/2019,6:50,Long Beach,Downtown Station,,24,San Diego,El Cajon Bus Stop,FALSE
direct,3/12/2019,7:30,Seattle,Westlake Station,,33,Portland,SW Arthur & 1st,
direct,3/12/2019,9:00,Seattle,Westlake Station,,34,Portland,SW Arthur & 1st,
direct,3/12/2019,9:20,Seattle,Westlake Station,,32,Portland,SW Arthur & 1st,
direct,3/12/2019,9:30,Seattle,Westlake Station,,29,Portland,SW Arthur & 1st,
direct,3/12/2019,9:50,Seattle,Westlake Station,,26,Portland,SW Arthur & 1st,
direct,3/12/2019,12:10,Seattle,Westlake Station,,29,Portland,SW Arthur & 1st,
direct,3/12/2019,12:20,Seattle,Westlake Station,,30,Portland,SW Arthur & 1st,
direct,3/12/2019,18:30,Seattle,Westlake Station,,29,Portland,SW Arthur & 1st,
direct,3/12/2019,7:30,Seattle,Westlake Station,,33,Portland,SW Arthur & 1st,FALSE
direct,3/9/2019,6:20,Washington,Silver Spring Bus Stop,,38,New York,Penn Station,
direct,3/9/2019,12:10,Washington,Silver Spring Bus Stop,,39,New York,Penn Station,
direct,3/9/2019,13:30,Washington,Silver Spring Bus Stop,,34,New York,Penn Station,
direct,3/9/2019,15:50,Washington,Silver Spring Bus Stop,,36,New York,Penn Station,
direct,3/9/2019,17:00,Washington,Silver Spring Bus Stop,,35,New York,Penn Station,
direct,3/9/2019,18:10,Washington,Silver Spring Bus Stop,,34,New York,Penn Station,
direct,3/9/2019,19:10,Washington,Silver Spring Bus Stop,,32,New York,Penn Station,
direct,3/9/2019,12:10,Washington,Silver Spring Bus Stop,,39,New York,Penn Station,FALSE
direct,3/5/2019,6:50,San Diego,El Cajon Bus Stop,,25,Long Beach,Downtown Station,
direct,3/5/2019,7:10,San Diego,El Cajon Bus Stop,,21,Long Beach,Downtown Station,
direct,3/5/2019,8:30,San Diego,El Cajon Bus Stop,,24,Long Beach,Downtown Station,
direct,3/5/2019,9:50,San Diego,El Cajon Bus Stop,,26,Long Beach,Downtown Station,
direct,3/5/2019,10:10,San Diego,El Cajon Bus Stop,,26,Long Beach,Downtown Station,
direct,3/5/2019,12:30,San Diego,El Cajon Bus Stop,,23,Long Beach,Downtown Station,
direct,3/5/2019,15:20,San Diego,El Cajon Bus Stop,,23,Long Beach,Downtown Station,
direct,3/5/2019,15:50,San Diego,El Cajon Bus Stop,,25,Long Beach,Downtown Station,
direct,3/5/2019,16:10,San Diego,El Cajon Bus Stop,,24,Long Beach,Downtown Station,
direct,3/5/2019,17:10,San Diego,El Cajon Bus Stop,,26,Long Beach,Downtown Station,
direct,3/5/2019,8:30,San Diego,El Cajon Bus Stop,,24,Long Beach,Downtown Station,FALSE
direct,3/12/2019,8:10,Long Beach,Downtown Station,,39,Fresno,2660 Tulare St,
direct,3/12/2019,11:20,Long Beach,Downtown Station,,37,Fresno,2660 Tulare St,
direct,3/12/2019,12:30,Long Beach,Downtown Station,,42,Fresno,2660 Tulare St,
direct,3/12/2019,12:50,Long Beach,Downtown Station,,42,Fresno,2660 Tulare St,
direct,3/12/2019,13:50,Long Beach,Downtown Station,,41,Fresno,2660 Tulare St,
direct,3/12/2019,11:20,Long Beach,Downtown Station,,45,Fresno,2660 Tulare St,TRUE
direct,3/8/2019,7:10,Fresno,2660 Tulare St,,47,Las Vegas,Union Plaza,TRUE
direct,3/8/2019,6:50,San Diego,El Cajon Bus Stop,,39,Fresno,2660 Tulare St,
direct,3/8/2019,7:20,San Diego,El Cajon Bus Stop,,45,Fresno,2660 Tulare St,
direct,3/8/2019,11:30,San Diego,El Cajon Bus Stop,,46,Fresno,2660 Tulare St,
direct,3/8/2019,11:50,San Diego,El Cajon Bus Stop,,48,Fresno,2660 Tulare St,
direct,3/8/2019,14:20,San Diego,El Cajon Bus Stop,,40,Fresno,2660 Tulare St,
direct,3/8/2019,15:10,San Diego,El Cajon Bus Stop,,49,Fresno,2660 Tulare St,
direct,3/8/2019,6:50,San Diego,El Cajon Bus Stop,,39,Fresno,2660 Tulare St,FALSE
direct,3/4/2019,7:40,New York,Penn Station,,23,Philadelphia,10th and Filbert,FALSE
direct,3/13/2019,6:00,Los Angeles,North Hollywood Station,,20,Anaheim,Anaheim Bus Station,TRUE
direct,3/14/2019,6:00,Los Angeles,North Hollywood Station,,13,Anaheim,Anaheim Bus Station,
direct,3/14/2019,6:40,Los Angeles,North Hollywood Station,,12,Anaheim,Anaheim Bus Station,
direct,3/14/2019,9:20,Los Angeles,North Hollywood Station,,14,Anaheim,Anaheim Bus Station,
direct,3/14/2019,10:40,Los Angeles,North Hollywood Station,,14,Anaheim,Anaheim Bus Station,
direct,3/14/2019,11:30,Los Angeles,North Hollywood Station,,12,Anaheim,Anaheim Bus Station,
direct,3/14/2019,14:00,Los Angeles,North Hollywood Station,,14,Anaheim,Anaheim Bus Station,
direct,3/14/2019,14:50,Los Angeles,North Hollywood Station,,13,Anaheim,Anaheim Bus Station,
direct,3/14/2019,15:00,Los Angeles,North Hollywood Station,,12,Anaheim,Anaheim Bus Station,
direct,3/14/2019,15:30,Los Angeles,North Hollywood Station,,10,Anaheim,Anaheim Bus Station,
direct,3/14/2019,15:40,Los Angeles,North Hollywood Station,,14,Anaheim,Anaheim Bus Station,
direct,3/14/2019,6:00,Los Angeles,North Hollywood Station,,13,Anaheim,Anaheim Bus Station,FALSE
direct,3/7/2019,9:00,Philadelphia,10th and Filbert,,26,New York,Penn Station,FALSE
direct,3/7/2019,11:20,Portland,SW Arthur & 1st,,30,Seattle,Westlake Station,FALSE
direct,3/3/2019,7:30,San Francisco,Transbay Terminal,,49,Los Angeles,North Hollywood Station,
direct,3/3/2019,7:50,San Francisco,Transbay Terminal,,45,Los Angeles,North Hollywood Station,
direct,3/3/2019,11:20,San Francisco,Transbay Terminal,,47,Los Angeles,North Hollywood Station,
direct,3/3/2019,12:20,San Francisco,Transbay Terminal,,43,Los Angeles,North Hollywood Station,
direct,3/3/2019,13:40,San Francisco,Transbay Terminal,,44,Los Angeles,North Hollywood Station,
direct,3/3/2019,15:20,San Francisco,Transbay Terminal,,48,Los Angeles,North Hollywood Station,
direct,3/3/2019,15:30,San Francisco,Transbay Terminal,,49,Los Angeles,North Hollywood Station,
direct,3/3/2019,18:20,San Francisco,Transbay Terminal,,49,Los Angeles,North Hollywood Station,
direct,3/3/2019,18:50,San Francisco,Transbay Terminal,,41,Los Angeles,North Hollywood Station,
direct,3/1/2019,6:50,Los Angeles,North Hollywood Station,,11,Long Beach,Downtown Station,
direct,3/1/2019,8:20,Los Angeles,North Hollywood Station,,12,Long Beach,Downtown Station,
direct,3/1/2019,11:20,Los Angeles,North Hollywood Station,,11,Long Beach,Downtown Station,
direct,3/1/2019,12:10,Los Angeles,North Hollywood Station,,12,Long Beach,Downtown Station,
direct,3/1/2019,12:50,Los Angeles,North Hollywood Station,,12,Long Beach,Downtown Station,
direct,3/1/2019,13:30,Los Angeles,North Hollywood Station,,11,Long Beach,Downtown Station,
direct,3/1/2019,13:40,Los Angeles,North Hollywood Station,,12,Long Beach,Downtown Station,
direct,3/1/2019,14:00,Los Angeles,North Hollywood Station,,12,Long Beach,Downtown Station,
direct,3/1/2019,14:40,Los Angeles,North Hollywood Station,,12,Long Beach,Downtown Station,
direct,3/1/2019,15:20,Los Angeles,North Hollywood Station,,12,Long Beach,Downtown Station,
direct,3/1/2019,11:20,Los Angeles,North Hollywood Station,,11,Long Beach,Downtown Station,FALSE
direct,3/8/2019,10:50,Fresno,2660 Tulare St,,53,Las Vegas,Union Plaza,TRUE
direct,3/7/2019,7:20,Las Vegas,Union Plaza,,41,Fresno,2660 Tulare St,
direct,3/7/2019,9:00,Las Vegas,Union Plaza,,40,Fresno,2660 Tulare St,
direct,3/7/2019,10:10,Las Vegas,Union Plaza,,36,Fresno,2660 Tulare St,
direct,3/7/2019,12:10,Las Vegas,Union Plaza,,50,Fresno,2660 Tulare St,
direct,3/7/2019,14:10,Las Vegas,Union Plaza,,40,Fresno,2660 Tulare St,
direct,3/7/2019,14:40,Las Vegas,Union Plaza,,44,Fresno,2660 Tulare St,
direct,3/7/2019,15:30,Las Vegas,Union Plaza,,48,Fresno,2660 Tulare St,
direct,3/7/2019,18:00,Las Vegas,Union Plaza,,44,Fresno,2660 Tulare St,
direct,3/7/2019,18:30,Las Vegas,Union Plaza,,41,Fresno,2660 Tulare St,
direct,3/7/2019,18:40,Las Vegas,Union Plaza,,41,Fresno,2660 Tulare St,
direct,3/7/2019,7:20,Las Vegas,Union Plaza,,41,Fresno,2660 Tulare St,FALSE
direct,3/11/2019,6:00,Long Beach,Downtown Station,,11,Los Angeles,North Hollywood Station,
direct,3/11/2019,6:20,Long Beach,Downtown Station,,13,Los Angeles,North Hollywood Station,
direct,3/11/2019,6:50,Long Beach,Downtown Station,,13,Los Angeles,North Hollywood Station,
direct,3/11/2019,8:10,Long Beach,Downtown Station,,12,Los Angeles,North Hollywood Station,
direct,3/11/2019,8:20,Long Beach,Downtown Station,,11,Los Angeles,North Hollywood Station,
direct,3/11/2019,9:40,Long Beach,Downtown Station,,11,Los Angeles,North Hollywood Station,
direct,3/11/2019,9:50,Long Beach,Downtown Station,,11,Los Angeles,North Hollywood Station,
direct,3/11/2019,11:00,Long Beach,Downtown Station,,12,Los Angeles,North Hollywood Station,
direct,3/11/2019,12:20,Long Beach,Downtown Station,,12,Los Angeles,North Hollywood Station,
direct,3/11/2019,13:00,Long Beach,Downtown Station,,13,Los Angeles,North Hollywood Station,
direct,3/11/2019,6:00,Long Beach,Downtown Station,,11,Los Angeles,North Hollywood Station,FALSE
direct,3/6/2019,7:40,Vancouver,Pacific Central Station,,26,Seattle,Westlake Station,
direct,3/6/2019,9:10,Vancouver,Pacific Central Station,,28,Seattle,Westlake Station,
direct,3/6/2019,13:10,Vancouver,Pacific Central Station,,28,Seattle,Westlake Station,
direct,3/6/2019,13:40,Vancouver,Pacific Central Station,,34,Seattle,Westlake Station,
direct,3/6/2019,15:00,Vancouver,Pacific Central Station,,29,Seattle,Westlake Station,
direct,3/6/2019,15:20,Vancouver,Pacific Central Station,,28,Seattle,Westlake Station,
direct,3/6/2019,15:40,Vancouver,Pacific Central Station,,25,Seattle,Westlake Station,
direct,3/6/2019,16:10,Vancouver,Pacific Central Station,,27,Seattle,Westlake Station,
direct,3/6/2019,17:40,Vancouver,Pacific Central Station,,28,Seattle,Westlake Station,
direct,3/6/2019,18:20,Vancouver,Pacific Central Station,,28,Seattle,Westlake Station,
direct,3/6/2019,13:10,Vancouver,Pacific Central Station,,28,Seattle,Westlake Station,FALSE
direct,3/13/2019,9:10,Long Beach,Downtown Station,,38,Las Vegas,Union Plaza,
direct,3/13/2019,10:00,Long Beach,Downtown Station,,38,Las Vegas,Union Plaza,
direct,3/13/2019,15:30,Long Beach,Downtown Station,,35,Las Vegas,Union Plaza,
direct,3/13/2019,17:50,Long Beach,Downtown Station,,37,Las Vegas,Union Plaza,
direct,3/13/2019,9:10,Long Beach,Downtown Station,,38,Las Vegas,Union Plaza,FALSE
direct,3/4/2019,6:30,Las Vegas,Union Plaza,,34,Long Beach,Downtown Station,
direct,3/4/2019,7:10,Las Vegas,Union Plaza,,35,Long Beach,Downtown Station,
direct,3/4/2019,14:20,Las Vegas,Union Plaza,,36,Long Beach,Downtown Station,
direct,3/4/2019,17:50,Las Vegas,Union Plaza,,45,Long Beach,Downtown Station,
direct,3/4/2019,6:30,Las Vegas,Union Plaza,,42,Long Beach,Downtown Station,TRUE
direct,3/1/2019,13:50,Fresno,2660 Tulare St,,34,Anaheim,Anaheim Bus Station,
direct,3/1/2019,14:20,Fresno,2660 Tulare St,,38,Anaheim,Anaheim Bus Station,
direct,3/1/2019,15:10,Fresno,2660 Tulare St,,47,Anaheim,Anaheim Bus Station,
direct,3/1/2019,18:10,Fresno,2660 Tulare St,,35,Anaheim,Anaheim Bus Station,
direct,3/1/2019,13:50,Fresno,2660 Tulare St,,34,Anaheim,Anaheim Bus Station,FALSE
direct,3/2/2019,6:50,Los Angeles,North Hollywood Station,,12,Long Beach,Downtown Station,
direct,3/2/2019,8:20,Los Angeles,North Hollywood Station,,13,Long Beach,Downtown Station,
direct,3/2/2019,11:20,Los Angeles,North Hollywood Station,,11,Long Beach,Downtown Station,
direct,3/2/2019,12:10,Los Angeles,North Hollywood Station,,11,Long Beach,Downtown Station,
direct,3/2/2019,12:50,Los Angeles,North Hollywood Station,,12,Long Beach,Downtown Station,
direct,3/2/2019,13:30,Los Angeles,North Hollywood Station,,12,Long Beach,Downtown Station,
direct,3/2/2019,13:40,Los Angeles,North Hollywood Station,,11,Long Beach,Downtown Station,
direct,3/2/2019,14:00,Los Angeles,North Hollywood Station,,12,Long Beach,Downtown Station,
direct,3/2/2019,14:40,Los Angeles,North Hollywood Station,,12,Long Beach,Downtown Station,
direct,3/2/2019,15:20,Los Angeles,North Hollywood Station,,10,Long Beach,Downtown Station,
direct,3/2/2019,6:50,Los Angeles,North Hollywood Station,,12,Long Beach,Downtown Station,FALSE
direct,3/3/2019,7:40,Sacramento,65th Light Rail Station,,20,San Francisco,Transbay Terminal,
direct,3/3/2019,7:50,Sacramento,65th Light Rail Station,,22,San Francisco,Transbay Terminal,
direct,3/3/2019,9:40,Sacramento,65th Light Rail Station,,25,San Francisco,Transbay Terminal,
direct,3/3/2019,12:10,Sacramento,65th Light Rail Station,,23,San Francisco,Transbay Terminal,
direct,3/3/2019,12:20,Sacramento,65th Light Rail Station,,18,San Francisco,Transbay Terminal,
direct,3/3/2019,13:00,Sacramento,65th Light Rail Station,,29,San Francisco,Transbay Terminal,
direct,3/3/2019,15:10,Sacramento,65th Light Rail Station,,23,San Francisco,Transbay Terminal,
direct,3/3/2019,15:20,Sacramento,65th Light Rail Station,,18,San Francisco,Transbay Terminal,
direct,3/3/2019,16:20,Sacramento,65th Light Rail Station,,23,San Francisco,Transbay Terminal,
direct,3/3/2019,16:40,Sacramento,65th Light Rail Station,,22,San Francisco,Transbay Terminal,
direct,3/3/2019,7:40,Sacramento,65th Light Rail Station,,20,San Francisco,Transbay Terminal,FALSE
direct,3/6/2019,9:10,San Diego,El Cajon Bus Stop,,24,Los Angeles,North Hollywood Station,
direct,3/6/2019,9:20,San Diego,El Cajon Bus Stop,,27,Los Angeles,North Hollywood Station,
direct,3/6/2019,14:20,San Diego,El Cajon Bus Stop,,30,Los Angeles,North Hollywood Station,
direct,3/6/2019,16:00,San Diego,El Cajon Bus Stop,,28,Los Angeles,North Hollywood Station,
direct,3/6/2019,16:10,San Diego,El Cajon Bus Stop,,28,Los Angeles,North Hollywood Station,
direct,3/6/2019,16:40,San Diego,El Cajon Bus Stop,,24,Los Angeles,North Hollywood Station,
direct,3/6/2019,17:10,San Diego,El Cajon Bus Stop,,25,Los Angeles,North Hollywood Station,
direct,3/6/2019,17:20,San Diego,El Cajon Bus Stop,,27,Los Angeles,North Hollywood Station,
direct,3/6/2019,17:30,San Diego,El Cajon Bus Stop,,23,Los Angeles,North Hollywood Station,
direct,3/6/2019,18:10,San Diego,El Cajon Bus Stop,,27,Los Angeles,North Hollywood Station,
direct,3/6/2019,9:20,San Diego,El Cajon Bus Stop,,35,Los Angeles,North Hollywood Station,TRUE
direct,3/14/2019,8:10,Long Beach,Downtown Station,,35,Fresno,2660 Tulare St,
direct,3/14/2019,11:20,Long Beach,Downtown Station,,32,Fresno,2660 Tulare St,
direct,3/14/2019,12:30,Long Beach,Downtown Station,,38,Fresno,2660 Tulare St,
direct,3/14/2019,12:50,Long Beach,Downtown Station,,39,Fresno,2660 Tulare St,
direct,3/14/2019,13:50,Long Beach,Downtown Station,,32,Fresno,2660 Tulare St,
direct,3/14/2019,8:10,Long Beach,Downtown Station,,35,Fresno,2660 Tulare St,FALSE
direct,3/9/2019,7:50,Anaheim,Anaheim Bus Station,,12,Los Angeles,North Hollywood Station,
direct,3/9/2019,10:20,Anaheim,Anaheim Bus Station,,11,Los Angeles,North Hollywood Station,
direct,3/9/2019,11:50,Anaheim,Anaheim Bus Station,,13,Los Angeles,North Hollywood Station,
direct,3/9/2019,13:40,Anaheim,Anaheim Bus Station,,12,Los Angeles,North Hollywood Station,
direct,3/9/2019,14:00,Anaheim,Anaheim Bus Station,,12,Los Angeles,North Hollywood Station,
direct,3/9/2019,15:10,Anaheim,Anaheim Bus Station,,14,Los Angeles,North Hollywood Station,
direct,3/9/2019,16:00,Anaheim,Anaheim Bus Station,,13,Los Angeles,North Hollywood Station,
direct,3/9/2019,17:10,Anaheim,Anaheim Bus Station,,12,Los Angeles,North Hollywood Station,
direct,3/9/2019,17:20,Anaheim,Anaheim Bus Station,,13,Los Angeles,North Hollywood Station,
direct,3/9/2019,17:40,Anaheim,Anaheim Bus Station,,12,Los Angeles,North Hollywood Station,
direct,3/9/2019,7:50,Anaheim,Anaheim Bus Station,,20,Los Angeles,North Hollywood Station,TRUE
direct,3/5/2019,7:20,Las Vegas,Union Plaza,,49,Fresno,2660 Tulare St,TRUE
direct,3/2/2019,7:50,Fresno,2660 Tulare St,,35,Los Angeles,North Hollywood Station,
direct,3/2/2019,8:10,Fresno,2660 Tulare St,,35,Los Angeles,North Hollywood Station,
direct,3/2/2019,9:00,Fresno,2660 Tulare St,,35,Los Angeles,North Hollywood Station,
direct,3/2/2019,9:50,Fresno,2660 Tulare St,,36,Los Angeles,North Hollywood Station,
direct,3/2/2019,13:20,Fresno,2660 Tulare St,,36,Los Angeles,North Hollywood Station,
direct,3/2/2019,15:20,Fresno,2660 Tulare St,,34,Los Angeles,North Hollywood Station,
direct,3/2/2019,17:10,Fresno,2660 Tulare St,,40,Los Angeles,North Hollywood Station,
direct,3/2/2019,19:20,Fresno,2660 Tulare St,,37,Los Angeles,North Hollywood Station,
direct,3/2/2019,13:50,Fresno,2660 Tulare St,,42,Anaheim,Anaheim Bus Station,
direct,3/2/2019,14:20,Fresno,2660 Tulare St,,40,Anaheim,Anaheim Bus Station,
direct,3/2/2019,15:10,Fresno,2660 Tulare St,,40,Anaheim,Anaheim Bus Station,
direct,3/2/2019,18:10,Fresno,2660 Tulare St,,39,Anaheim,Anaheim Bus Station,
direct,3/2/2019,13:50,Fresno,2660 Tulare St,,42,Anaheim,Anaheim Bus Station,FALSE
direct,3/14/2019,7:40,Sacramento,65th Light Rail Station,,25,San Francisco,Transbay Terminal,
direct,3/14/2019,7:50,Sacramento,65th Light Rail Station,,21,San Francisco,Transbay Terminal,
direct,3/14/2019,9:40,Sacramento,65th Light Rail Station,,23,San Francisco,Transbay Terminal,
direct,3/14/2019,12:10,Sacramento,65th Light Rail Station,,24,San Francisco,Transbay Terminal,
direct,3/14/2019,12:20,Sacramento,65th Light Rail Station,,22,San Francisco,Transbay Terminal,
direct,3/14/2019,13:00,Sacramento,65th Light Rail Station,,24,San Francisco,Transbay Terminal,
direct,3/14/2019,15:10,Sacramento,65th Light Rail Station,,24,San Francisco,Transbay Terminal,
direct,3/14/2019,15:20,Sacramento,65th Light Rail Station,,24,San Francisco,Transbay Terminal,
direct,3/14/2019,16:20,Sacramento,65th Light Rail Station,,21,San Francisco,Transbay Terminal,
direct,3/14/2019,16:40,Sacramento,65th Light Rail Station,,21,San Francisco,Transbay Terminal,
direct,3/14/2019,7:40,Sacramento,65th Light Rail Station,,33,San Francisco,Transbay Terminal,TRUE
direct,3/11/2019,8:50,Los Angeles,North Hollywood Station,,38,Las Vegas,Union Plaza,
direct,3/11/2019,10:00,Los Angeles,North Hollywood Station,,38,Las Vegas,Union Plaza,
direct,3/11/2019,12:20,Los Angeles,North Hollywood Station,,33,Las Vegas,Union Plaza,
direct,3/11/2019,18:50,Los Angeles,North Hollywood Station,,37,Las Vegas,Union Plaza,
direct,3/11/2019,8:50,Los Angeles,North Hollywood Station,,38,Las Vegas,Union Plaza,FALSE
direct,3/7/2019,9:10,Vancouver,Pacific Central Station,,38,Seattle,Westlake Station,TRUE
direct,3/11/2019,7:00,Portland,SW Arthur & 1st,,26,Seattle,Westlake Station,FALSE
direct,3/8/2019,9:10,San Diego,El Cajon Bus Stop,,25,Los Angeles,North Hollywood Station,
direct,3/8/2019,9:20,San Diego,El Cajon Bus Stop,,24,Los Angeles,North Hollywood Station,
direct,3/8/2019,14:20,San Diego,El Cajon Bus Stop,,20,Los Angeles,North Hollywood Station,
