location,number_of_rooms,phone_number,place_name,price_per_night,smoking_allowed,star_rating,street_address,check_in_date,stay_length
Toronto,,+1 416-675-0411,Courtyard By Marriott Toronto Airport,228,FALSE,3,"231 Carlingview Drive, Etobicoke, Ontario M9W 5E8, Canada",,
Toronto,,+1 416-924-0611,Courtyard By Marriott Toronto Downtown,66,FALSE,3,475 Yonge Street,,
Toronto,,+1 416-675-1234,Crowne Plaza Toronto Airport,75,FALSE,3,"33 Carlson Court, Etobicoke, Ontario M9W 6H5, Canada",,
San Diego,,+1 520-441-6422,Comfort Inn Gaslamp Convention Center,66,FALSE,2,660 G Street,,
San Diego,,+1 800-615-3107,Days Inn & Suites By Wyndham San Diego Near Sea World,140,TRUE,2,3350 Rosecrans Street,,
San Diego,,+1 800-615-3107,Days Inn By Wyndham San Diego/Downtown/Convention Center,144,FALSE,2,833 Ash Street,,
San Diego,,+1 619-543-9944,Good Nite Inn Near Seaworld,42,FALSE,2,3880 Greenwood Street,,
San Diego,,+1 619-543-1130,Holiday Inn Express San Diego Airport-Old Town,62,FALSE,2,1955 San Diego Avenue,,
San Diego,,+1 619-297-1691,Hotel Iris,88,FALSE,2,625 Hotel Circle South,,
San Diego,,+1 619-297-2231,Kings Inn San Diego,42,TRUE,2,1333 Hotel Circle South,,
Toronto,,+1 800-268-9390,Bond Place Hotel Toronto,156,FALSE,3,65 Dundas Street East,,
Toronto,,+1 416-924-0611,Courtyard By Marriott Toronto Downtown,351,FALSE,3,475 Yonge Street,,
Toronto,,+1 416-675-1234,Crowne Plaza Toronto Airport,297,FALSE,3,"33 Carlson Court, Etobicoke, Ontario M9W 6H5, Canada",,
Toronto,,+1 416-244-1711,Delta Hotels By Marriott Toronto Airport & Conference Centre,279,FALSE,3,"655 Dixon Road, Etobicoke, Ontario M9W 1J3, Canada",,
Toronto,,+1 416-674-8442,Embassy Suites By Hilton Toronto Airport,306,FALSE,3,262 Carlingview Drive,,
Toronto,,+1 416-747-7676,Est Hotel,252,FALSE,3,"1790 Albion Road, Etobicoke, Ontario M9V 4J8, Canada",,
Anaheim,,+1 800-345-7057,Candy Cane Inn,58,TRUE,2,1747 South Harbor Boulevard,,
Anaheim,,+1 714-234-3411,Del Sol Inn,72,TRUE,2,1604 South Harbor Boulevard,,
Anaheim,,+1 714-533-2392,La Quinta Inn & Suites By Wyndham Anaheim,92,TRUE,2,1752 South Clementine Street,,
Anaheim,,+1 800-536-0519,Super 8 By Wyndham Anaheim/Disneyland Drive,42,TRUE,2,915 South Disneyland Drive,,
Anaheim,,+1 800-576-0767,Travelodge Anaheim Inn And Suite,186,TRUE,2,1057 West Ball Road,,
Philadelphia,,+1 215-492-0400,Four Points By Sheraton Philadelphia Airport,78,FALSE,3,4101A Island Avenue,,
Philadelphia,,+1 215-477-0200,Courtyard By Marriott Philadelphia City Avenue,252,FALSE,3,4100 Presidential Boulevard,,
Philadelphia,,+1 215-644-9200,Courtyard By Marriott Philadelphia South At The Navy Yard,204,FALSE,3,1001 Intrepid Avenue,,
Philadelphia,,+1 215-365-4150,Doubletree By Hilton Hotel Philadelphia Airport,144,FALSE,3,4509 Island Avenue,,
Philadelphia,,+1 215-365-4500,Embassy Suites By Hilton Philadelphia Airport,315,FALSE,3,9000 Bartram Avenue,,
Los Angeles,,+1 323-938-3617,Dunes Inn - Wilshire,216,TRUE,2,4300 Wilshire Boulevard,,
Los Angeles,,+1 323-952-6900,Hampton Inn & Suites Los Angeles/Hollywood,108,FALSE,2,1133 Vine Street,,
Los Angeles,,+1 818-821-8031,Holiday Inn Express North Hollywood - Burbank Area,156,FALSE,2,"11350 Burbank Boulevard, North Hollywood, CA 91601, USA",,
Atlanta,,+1 404-223-2300,Embassy Suites By Hilton Atlanta At Centennial Olympic Park,150,FALSE,3,267 Marietta Street NorthWest,,
Atlanta,,+1 404-261-7733,Embassy Suites By Hilton Atlanta Buckhead,72,TRUE,3,3285 Peachtree Road Northeast,,
Atlanta,,+1 404-846-0900,Fairfield Inn & Suites By Marriott Atlanta Buckhead,270,FALSE,3,3092 Piedmont Road Northeast,,
Atlanta,,+1 678-702-8600,Fairfield Inn & Suites By Marriott Atlanta Downtown,270,FALSE,3,54 Peachtree Street Southwest,,
New York,,+1 718-433-1375,Boro Hotel,408,TRUE,4,"38-28 27th Street, Long Island City",,
New York,,+1 212-947-2999,Cachet Boutique Hotel Nyc,216,TRUE,4,510 West 42nd Street,,
New York,,+1 212-461-3638,Citizenm New York Times Square Hotel,92,TRUE,4,218 West 50th Street,,
New York,,+1 212-921-5500,City Club Hotel,408,TRUE,4,55 West 44th Street,,
New York,,+1 212-607-8888,Doubletree By Hilton Hotel New York Times Square West,468,TRUE,4,350 West 40th Street,,
New York,,+1 212-695-0003,Executive Hotel Le Soleil New York,120,TRUE,4,38 West 36th Street,,
New York,,+1 212-475-1920,Freehand New York,468,TRUE,4,23 Lexington Avenue,,
Philadelphia,,+1 215-966-3000,Homewood Suites By Hilton Philadelphia-City Avenue,216,TRUE,3,4200 City Avenue,,
Philadelphia,,+1 800-331-7634,Penn'S View Hotel,189,TRUE,3,14 North Front Street,,
Philadelphia,,+1 215-291-1355,Wm. Mulherin'S Sons,69,TRUE,3,1355 North Front Street,,
Sacramento,,+1 916-441-1314,Best Western Plus Sutter House,52,FALSE,1,1100 H Street,,
San Francisco,,+1 415-362-2004,Chancellor Hotel On Union Square,105,FALSE,3,433 Powell Street,,
Long Beach,,+1 562-436-3000,The Westin Long Beach,276,FALSE,4,333 East Ocean Boulevard,,
Long Beach,,+1 562-432-1234,Hyatt Centric The Pike Long Beach,360,FALSE,4,285 Bay Street,,
San Diego,,+1 858-539-8666,Bahia Resort Hotel,117,FALSE,3,998 West Mission Bay Drive,,
Sacramento,,+1 916-441-1314,Best Western Plus Sutter House,81,FALSE,1,1100 H Street,,
San Francisco,,+1 415-626-6103,Bei Hotel San Francisco,144,TRUE,3,50 8th Street,,
Las Vegas,,+1 702-256-3766,Best Western Plus Las Vegas West,138,FALSE,3,8669 West Sahara Avenue,,
San Diego,,+1 858-539-8666,Bahia Resort Hotel,93,FALSE,3,998 West Mission Bay Drive,,
Anaheim,,+1 714-778-1700,Anaheim Majestic Garden Hotel,168,FALSE,3,900 South Disneyland Drive,,
Anaheim,,+1 714-774-1050,Best Western Plus Anaheim Inn,297,FALSE,3,1630 South Harbor Boulevard,,
Anaheim,,+1 714-778-1880,Best Western Plus Stovall'S Inn,261,FALSE,3,1110 West Katella Avenue,,
Anaheim,,+1 800-341-6301,Anaheim Portofino Inn & Suites,315,FALSE,3,1831 South Harbor Boulevard,,
Fresno,,+1 559-375-7760,Piccadilly Inn Airport,105,TRUE,3,5115 East McKinley Avenue,,
Fresno,,+1 559-268-1000,Doubletree By Hilton Hotel Fresno Convention Center,111,FALSE,3,2233 Ventura Street,,
Fresno,,+1 888-287-9400,Springhill Suites By Marriott Fresno,234,FALSE,3,6844 North Fresno Street,,
Fresno,,+1 559-268-1000,Doubletree By Hilton Hotel Fresno Convention Center,252,FALSE,3,2233 Ventura Street,,
Vancouver,,+1 604-254-1000,Atrium Inn Vancouver,333,FALSE,3,2889 East Hastings Street,,
Philadelphia,,+1 215-372-9000,Aka University City,84,TRUE,3,"Cira Centre South, 2929 Walnut Street",,
San Francisco,,+1 415-673-9900,Hotel Beresford,58,FALSE,2,635 Sutter Street,,
San Francisco,,+1 415-621-8212,Beck'S Motor Lodge,44,FALSE,2,2222 Market Street,,
San Francisco,,+1 415-673-3277,Amsterdam Hostel San Francisco,78,FALSE,1,749 Taylor Street,,
Seattle,,+1 206-282-7700,Hampton Inn & Suites Seattle-Downtown,315,FALSE,3,700 5th Avenue North,,
Seattle,,+1 206-467-7770,Hilton Garden Inn Seattle Downtown,297,FALSE,3,1821 Boren Avenue,,
Seattle,,+1 206-624-0500,Hilton Seattle,144,FALSE,3,1301 6th Avenue,,
Seattle,,+1 206-728-8123,Holiday Inn Seattle Downtown,210,FALSE,3,211 Dexter Avenue North,,
Seattle,,+1 206-281-9393,Homewood Suites By Hilton Seattle Downtown,114,FALSE,3,206 Western Avenue West,,
Seattle,,+1 206-340-1234,Best Western Plus Pioneer Square Hotel Downtown,333,FALSE,3,77 Yesler Way,,
Seattle,,+1 206-213-0100,Courtyard By Marriott Seattle Downtown/Lake Union,261,FALSE,3,925 Westlake Avenue North,,
Seattle,,+1 206-282-2600,Four Points By Sheraton Downtown Seattle Center,351,FALSE,3,601 Roy Street,,
Seattle,,+1 206-624-0500,Hilton Seattle,225,FALSE,3,1301 6th Avenue,,
Seattle,,+1 206-728-8123,Holiday Inn Seattle Downtown,315,FALSE,3,211 Dexter Avenue North,,
Seattle,,+1 206-281-9393,Homewood Suites By Hilton Seattle Downtown,234,FALSE,3,206 Western Avenue West,,
Seattle,,+1 206-464-1980,Crowne Plaza Seattle Downtown,252,FALSE,4,1113 6th Avenue,,
Seattle,,+1 206-774-1234,Grand Hyatt Seattle,456,FALSE,4,721 Pine Street,,
Seattle,,+1 206-695-1234,Hyatt At Olive 8,384,FALSE,4,1635 8th Avenue,,
Seattle,,+1 206-443-3600,Inn At The Market,408,FALSE,4,86 Pine Street,,
Seattle,,+1 206-621-1770,Kimpton Hotel Monaco Seattle,408,FALSE,4,1101 4th Avenue,,
Seattle,,+1 800-853-3914,Kimpton Hotel Vintage Seattle,456,FALSE,4,1100 5th Avenue,,
Seattle,,+1 206-957-1000,"Loews Hotel 1000, Seattle",420,FALSE,4,1000 1st Avenue,,
Seattle,,+1 206-971-8000,Motif Seattle,348,FALSE,4,1415 5th Avenue,,
Seattle,,+1 800-468-3571,Renaissance Seattle Hotel,384,FALSE,4,515 Madison Street,,
Seattle,,+1 206-464-1980,Crowne Plaza Seattle Downtown,264,FALSE,4,1113 6th Avenue,,
Los Angeles,,+1 323-852-7000,Ac Hotel By Marriott Beverly Hills,132,FALSE,2,6399 Wilshire Boulevard,,
Los Angeles,,+1 800-224-7835,Airtel Plaza Hotel,288,TRUE,3,"7277 Valjean Avenue, Van Nuys, California 91406, United States",,
Los Angeles,,+1 818-765-2900,Best Western Burbank Airport Inn,261,FALSE,3,"7615 Lankershim Boulevard, North Hollywood, California 91605, United States",,
Los Angeles,,+1 323-469-2500,Banana Bungalow - Hollywood Hostel,96,TRUE,1,"5920 Hollywood Boulevard, Hollywood, CA 90028, USA",,
Long Beach,,+1 562-429-5803,Courtyard By Marriott Long Beach Airport,279,FALSE,3,3841 North Lakewood Boulevard,,
Long Beach,,+1 562-435-8511,Courtyard By Marriott Long Beach Downtown,189,FALSE,3,500 East First Street,,
Long Beach,,+1 562-597-5171,Hotel Current Long Beach,288,FALSE,3,5325 Pacific Coast Highway,,
Long Beach,,+1 800-228-9290,Long Beach Marriott,180,FALSE,3,4700 Airport Plaza Drive,,
Long Beach,,+1 562-595-0909,Residence Inn By Marriott Long Beach,207,FALSE,3,4111 East Willow Street,,
Long Beach,,+1 562-429-5803,Courtyard By Marriott Long Beach Airport,270,FALSE,3,3841 North Lakewood Boulevard,,
Sacramento,,+1 916-441-1314,Best Western Plus Sutter House,87,FALSE,1,1100 H Street,,
Los Angeles,,+1 323-852-7000,Ac Hotel By Marriott Beverly Hills,222,FALSE,2,6399 Wilshire Boulevard,,
San Francisco,,+1 415-673-2600,Beresford Arms Hotel,234,FALSE,3,701 Post Street,,
San Francisco,,+1 415-563-0800,Argonaut Hotel,336,FALSE,4,495 Jefferson Street,,
San Francisco,,+1 415-788-5604,Hi San Francisco Downtown Hostel,180,TRUE,3,312 Mason Street,,
San Francisco,,+1 877-828-4478,Hotel G,126,TRUE,3,386 Geary Street,,
San Francisco,,+1 415-495-2100,Hotel Griffon,225,TRUE,3,"1206, 155 Steuart Street",,
San Francisco,,+1 844-617-6555,Hotel Zephyr,96,TRUE,3,250 Beach Street,,
San Francisco,,+1 888-822-8666,Kimpton Buchanan Hotel,342,TRUE,3,1800 Sutter Street,,
San Francisco,,+1 415-885-2987,Nob Hill Hotel,75,TRUE,3,835 Hyde Street,,
San Francisco,,+1 415-397-3510,The Inn At Union Square,243,TRUE,3,440 Post Street,,
San Francisco,,+1 415-626-6103,Bei Hotel San Francisco,156,TRUE,3,50 8th Street,,
Sacramento,,+1 916-443-1234,Hyatt Regency Sacramento,240,FALSE,4,1209 L Street,,
Sacramento,,+1 916-447-1700,Sheraton Grand Sacramento Hotel,252,FALSE,4,"13th And, J Street",,
Sacramento,,+1 916-447-2700,"The Citizen Hotel, Autograph Collection",288,FALSE,4,926 J Street,,
Sacramento,,+1 916-443-8400,The Westin Sacramento,420,FALSE,4,4800 Riverside Boulevard,,
Sacramento,,+1 916-447-2700,"The Citizen Hotel, Autograph Collection",256,FALSE,4,926 J Street,,
Sacramento,,+1 916-447-1700,Sheraton Grand Sacramento Hotel,184,FALSE,4,"13th And, J Street",,
San Diego,,+1 858-578-6600,Best Western San Diego/Miramar Hotel,126,FALSE,2,9310 Kearny Mesa Road,,
San Diego,,+1 520-441-6422,Comfort Inn Gaslamp Convention Center,138,FALSE,2,660 G Street,,
San Diego,,+1 619-543-9944,Good Nite Inn Near Seaworld,222,FALSE,2,3880 Greenwood Street,,
San Diego,,+1 619-543-1130,Holiday Inn Express San Diego Airport-Old Town,88,FALSE,2,1955 San Diego Avenue,,
San Diego,,+1 858-578-6600,Best Western San Diego/Miramar Hotel,136,FALSE,2,9310 Kearny Mesa Road,,
San Francisco,,+1 415-626-6103,Bei Hotel San Francisco,216,TRUE,3,50 8th Street,,
Anaheim,,+1 714-772-5050,Anaheim Desert Inn And Suites,40,FALSE,2,1600 South Harbor Boulevard,,
Las Vegas,,+1 702-638-1800,Budget Suites Of America,23,TRUE,1,2219 North Rancho Drive,,
Sacramento,,+1 916-441-1314,Best Western Plus Sutter House,50,FALSE,1,1100 H Street,,
Fresno,,+1 559-268-1000,Doubletree By Hilton Hotel Fresno Convention Center,162,FALSE,3,2233 Ventura Street,,
Sacramento,,+1 916-455-6800,Courtyard By Marriott Sacramento Midtown,333,FALSE,3,4422 Y Street,,
Portland,,+1 503-200-5678,Aloft Portland Airport At Cascade Station,63,FALSE,3,9920 Northeast Cascades Parkway,,
Long Beach,,+1 562-599-5555,Best Western Of Long Beach,228,FALSE,2,1725 Long Beach Boulevard,,
London,,+44 20 7493 4545,45 Park Lane,350,FALSE,5,45 Park Lane,,
London,,+44 20 7706 4660,Abc Hyde Park Hotel,75,FALSE,3,121 Sussex Gardens,,
London,,+44 20 8563 8692,Abercorn House,81,FALSE,1,28-30 Bute Gardens,,
London,,+44 20 7403 4299,Accommodation London Bridge,228,FALSE,3,58 Great Dover Street,,
London,,+44 20 7834 0205,Airways Hotel London Victoria,315,TRUE,3,29-31 Saint George's Drive,,
London,,+44 20 7373 1075,Ambassadors Hotel,111,FALSE,3,16 Collingham Road,,
New York,,+1 833-625-6111,1 Hotel Brooklyn Bridge,336,TRUE,4,"60 Furman Street, Brooklyn",,
New York,,+1 212-235-1111,11 Howard,315,TRUE,3,11 Howard Street,,
Paris,,+33 1 42 57 14 55,Aparthotel Adagio Paris Montmartre,204,TRUE,3,"10 Place Charles Dullin, 75018",,
Paris,,+33 1 42 85 50 00,Avalon Hotel Paris Gare Du Nord,186,FALSE,3,"131 Boulevard de Magenta, 75010",,
Paris,,+33 1 40 04 43 50,Citadines Bastille Gare De Lyon (Apart Hotel Paris),315,TRUE,3,"18 Rue de Chaligny, 75012",,
Paris,,+33 1 41 05 79 05,Citadines Didot Montparnasse Paris (Apart Hotel Paris),243,TRUE,3,"94 Rue Didot, 75014",,
Paris,,+33 1 40 15 14 00,Citadines OpeRa Paris (Apart Hotel Paris),144,TRUE,3,"18 Rue Favart, 75002",,
Paris,,+33 1 43 13 85 00,Citadines Place D'Italie Paris (Apart Hotel Paris),207,FALSE,3,"18 Place d'Italie, 75013",,
Paris,,+33 1 41 05 79 05,Citadines RePublique Paris (Apart Hotel Paris),222,TRUE,3,"75 bis Avenue Parmentier, 75011",,
Paris,,+33 1 53 95 60 00,Citadines Tour Eiffel Paris (Apart Hotel Paris),324,TRUE,3,"132 Boulevard de Grenelle, 75015",,
Paris,,+33 1 44 72 42 00,Aparthotel Adagio Access Paris La Villette,162,FALSE,3,"28bis Avenue Corentin Cariou, 75019",,
London,,+44 20 7706 4660,Abc Hyde Park Hotel,120,FALSE,3,121 Sussex Gardens,,
London,,+44 20 7702 2020,Apex City Of London Hotel,124,FALSE,4,1 Seething Lane,,
London,,+44 20 3019 8610,Artist Residence London,116,TRUE,4,52 Cambridge Street,,
London,,+44 20 7262 7361,Best Western Mornington Hotel,92,TRUE,4,12 Lancaster Gate,,
London,,+44 20 8455 5220,Best Western Palm Hotel,112,FALSE,4,64-76 Hendon Way,,
London,,+44 20 7613 9800,Ace Hotel London,104,FALSE,4,100 Shoreditch High Street,,
Sydney,,+61 2 9102 2828,28 Hotel Sydney,232,FALSE,4,"28 Regent Street, Chippendale New South Wales 2008, Australia",,
Sydney,,+61 2 9011 5756,57 Hotel,84,FALSE,4,"57 Foveaux Street, Surry Hills New South Wales 2010, Australia",,
Sydney,,+61 2 9300 4800,Adina Apartment Hotel Bondi Beach Sydney,168,FALSE,4,"69/73 Hall Street, Bondi Beach New South Wales 2026, Australia",,
Sydney,,+61 2 9578 6000,Adina Apartment Hotel Coogee Sydney,432,FALSE,4,"183 Coogee Bay Road, Coogee New South Wales 2034, Australia",,
Sydney,,+61 2 9381 2000,Adina Apartment Hotel Sydney Airport,420,FALSE,4,"17 Bourke Road, Mascot New South Wales 2020, Australia",,
Sydney,,+61 2 8396 9800,Adina Apartment Hotel Sydney Central,216,FALSE,4,"2 Lee Street, Haymarket New South Wales 2000, Australia",,
Sydney,,+61 2 9249 7000,Adina Apartment Hotel Sydney Darling Harbour,468,TRUE,4,55 Shelley Street,,
Sydney,,+61 2 8302 1000,Adina Apartment Hotel Sydney Surry Hills,240,TRUE,4,"359 Crown Street, Surry Hills New South Wales 2010, Australia",,
Sydney,,+61 2 9274 0000,Adina Apartment Hotel Sydney Town Hall,132,FALSE,4,511 Kent Street,,
Sydney,,+61 1300 633 462,Adina Serviced Apartments Sydney Martin Place (Formerly Medina),88,FALSE,4,1 Hosking Place,,
Sydney,,+61 2 9102 2828,28 Hotel Sydney,84,FALSE,4,"28 Regent Street, Chippendale New South Wales 2008, Australia",,
New York,,+1 855-781-0088,Amsterdam Court Hotel,138,TRUE,3,226 West 50th Street,,
New York,,+1 866-957-5139,Baccarat Hotel,525,TRUE,5,28 West 53rd Street,,
New York,,+1 718-381-1118,Bogart Hotel,138,TRUE,2,"19 Bogart Street, Brooklyn",,
New York,,+1 212-703-2001,1 Hotel Central Park,375,TRUE,5,1414 6th Avenue,,
New York,,+1 212-398-2700,Ac Hotel New York Times Square,432,FALSE,4,260 West 40th Street,,
New York,,+1 212-764-5700,Aka Times Square,176,FALSE,4,123 West 44th Street,,
New York,,+1 212-601-1234,Andaz 5Th Avenue - A Concept By Hyatt,372,FALSE,4,485 5th Avenue,,
New York,,+1 212-806-7000,Arlo Nomad,272,FALSE,4,11 East 31st Street,,
New York,,+1 212-398-2700,Ac Hotel New York Times Square,216,FALSE,4,260 West 40th Street,,
Paris,,+33 1 49 52 99 70,Amastan Paris,192,FALSE,4,"34 Rue Jean Mermoz, 75008",,
Paris,,+33 1 45 38 52 59,Best Western Bretagne Montparnasse,272,TRUE,4,"33 Rue Raymond Losserand, 75014",,
Paris,,+33 1 40 43 02 33,Bob Hotel By Elegancia,304,TRUE,4,"30 Rue Pernety, 75014",,
Paris,,+33 1 45 86 35 99,C.O.Q Hotel Paris,312,FALSE,4,"15 Rue Edouard Manet, 75013",,
Paris,,+33 1 46 06 17 66,Declic Hotel Paris,312,TRUE,4,"17 Rue Duhesme, 75018",,
Paris,,+33 1 43 06 93 26,First Hotel,384,FALSE,4,"2 Boulevard Garibaldi, 75015",,
Paris,,+33 1 46 33 33 02,Grand Hotel Saint Michel,288,FALSE,4,"19 Rue Cujas, 75005",,
Paris,,+33 1 55 26 05 05,Holiday Inn Paris - Gare De L'Est,288,FALSE,4,"5 Rue Du 8 Mai 45, 75010",,
Paris,,+33 1 43 20 13 93,Holiday Inn Paris - Gare Montparnasse,408,FALSE,4,"79/81 Avenue du Maine, 75014",,
Phoenix,,+1 602-426-2638,Arizona Grand Resort & Spa,128,TRUE,4,8000 Arizona Grand Parkway,,
Phoenix,,+1 602-861-3900,Comfort Suites Phoenix North,150,FALSE,2,10210 North 26th Drive,,
Phoenix,,+1 800-615-3107,Days Inn By Wyndham Airport - Phoenix,70,TRUE,2,2900 East Van Buren Street,,
Phoenix,,+1 602-275-6300,Aloft Phoenix-Airport,228,FALSE,3,4450 East Washington Street,,
London,,+44 20 7493 4545,45 Park Lane,125,FALSE,5,45 Park Lane,,
New York,,+1 833-625-6111,1 Hotel Brooklyn Bridge,208,TRUE,4,"60 Furman Street, Brooklyn",,
Paris,,+33 1 44 72 42 00,Aparthotel Adagio Access Paris La Villette,117,FALSE,3,"28bis Avenue Corentin Cariou, 75019",,
Paris,,+33 1 42 85 50 00,Avalon Hotel Paris Gare Du Nord,66,FALSE,3,"131 Boulevard de Magenta, 75010",,
Paris,,+33 1 44 30 10 00,Brach Paris,120,TRUE,5,"1-7 Rue Jean Richepin, 75016",,
Paris,,+33 1 83 96 88 88,Buddha-Bar Hotel Paris,375,TRUE,5,"4 Rue d'Anjou, 75008",,
Anaheim,,+1 714-772-5050,Anaheim Desert Inn And Suites,60,FALSE,2,1600 South Harbor Boulevard,,
London,,+44 20 7493 4545,45 Park Lane,340,FALSE,5,45 Park Lane,,
London,,+44 20 7493 4545,45 Park Lane,190,FALSE,5,45 Park Lane,,
Sydney,,+61 2 8889 7700,Alpha Hotel Eastern Creek,224,TRUE,4,"Brabham Dr and, Peter Brock Drive, Eastern Creek New South Wales 2766, Australia",,
Sydney,,+61 2 9291 1900,Apx World Square,300,TRUE,4,"2 Cunningham Street, Haymarket New South Wales 2000, Australia",,
Sydney,,+61 132007,Breakfree On George,248,TRUE,4,653 George Street,,
Sydney,,+61 2 9955 1685,Glenferrie Lodge,444,TRUE,4,"12 Carabella Street, Kirribilli New South Wales 2061, Australia",,
Sydney,,+61 2 9439 6000,Hotel Urban,216,TRUE,4,"194 Pacific Highway corner Bellevue Ave and, Pacific Highway, Greenwich New South Wales 2065, Australia",,
Sydney,,+61 2 9264 6001,Hyde Park Inn,192,TRUE,4,271 Elizabeth Street,,
Sydney,,+61 2 9974 5599,Jonah'S Restaurant & Boutique Hotel,176,TRUE,4,"69 Bynya Road, Palm Beach New South Wales 2108, Australia",,
Sydney,,+61 2 8398 0700,Mantra Hotel At Sydney Airport,408,TRUE,4,"Sydney Airport, 3 Ross Smith Avenue, Mascot New South Wales 2020, Australia",,
Sydney,,+61 2 8889 7700,Alpha Hotel Eastern Creek,312,TRUE,4,"Brabham Dr and, Peter Brock Drive, Eastern Creek New South Wales 2766, Australia",,
Sydney,,+61 2 9696 2500,Amora Hotel,390,FALSE,5,11 Jamison Street,,
Sydney,,+61 2 9240 3100,Establishment Hotel,585,FALSE,5,5 Bridge Lane,,
Sydney,,+61 2 8823 8888,Fraser Suites Sydney,360,FALSE,5,488 Kent Street,,
Sydney,,+61 2 9238 8888,Hotel SwissoTel Sydney,570,FALSE,5,68 Market Street,,
Sydney,,+61 2 8388 8388,Intercontinental Sydney Double Bay,280,FALSE,5,"33 Cross Street, Double Bay",,
Sydney,,+61 2 9277 1125,Meriton Serviced Apartments Zetland,250,TRUE,5,"8 Defries Avenue, Zetland New South Wales 2017, Australia",,
Sydney,,+61 2 9277 1125,"Meriton Suites Campbell Street, Sydney",310,FALSE,5,6 Campbell Street,,
Sydney,,+61 2 9277 1125,Meriton Suites Chatswood,465,FALSE,5,"79 Albert Avenue, Chatswood New South Wales 2067, Australia",,
Sydney,,+61 2 9277 1125,"Meriton Suites Kent Street, Sydney",510,TRUE,5,528 Kent Street,,
Sydney,,+61 2 9277 1125,Meriton Suites Mascot Central,250,FALSE,5,"8 Jackson Drive, Mascot New South Wales 2020, Australia",,
Sydney,,+61 2 9696 2500,Amora Hotel,555,FALSE,5,11 Jamison Street,,
Nairobi,,+254 709 716000,Azure Hotel Nairobi Westlands,160,TRUE,5,Lantana Road,,
Nairobi,,+254 719 096000,Crowne Plaza Nairobi,216,FALSE,4,"Kenya Road, Upper Hill",,
Nairobi,,+254 709 222444,Crowne Plaza Nairobi Airport,232,FALSE,4,First Freight Lane Jomo Kenyatta International Airport,,
Nairobi,,+254 709 090000,Doubletree By Hilton Nairobi Hurlingham,100,FALSE,4,Ngong Lane Ngong Road,,
Nairobi,,+254 787 657000,Dusitd2 Nairobi,360,FALSE,5,14 Riverside Westlands,,
Nairobi,,+254 719 045000,Eka Hotel Nairobi,112,TRUE,4,"Eka Hotel, Along Mombasa Road",,
Nairobi,,+254 709 760000,Four Points By Sheraton Nairobi Airport,132,FALSE,4,9042/1044 Tower Avenue Jomo Kenyatta Intl Airport,,
Nairobi,,+254 711 032000,Hemingways Nairobi,510,TRUE,5,Mbagathi Ridge,,
Nairobi,,+254 20 4075000,Hilton Garden Inn Nairobi Airport,184,FALSE,4,Jomo Kenyatta International Airport Mombasa Road,,
Nairobi,,+254 20 7757000,Ibis Styles Hotel Westlands Nairobi,117,TRUE,3,"Ibis Styles Hotel Westlands, Kenya",,
Nairobi,,+254 709 716000,Azure Hotel Nairobi Westlands,195,TRUE,5,Lantana Road,,
Paris,,+33 1 84 82 49 09,Ac Hotel By Marriott Paris Porte Maillot,372,FALSE,4,"6 Rue Gustave Charpentier, 75017",,
New York,,+1 833-625-6111,1 Hotel Brooklyn Bridge,168,TRUE,4,"60 Furman Street, Brooklyn",,
New York,,+1 833-625-6111,1 Hotel Brooklyn Bridge,324,TRUE,4,"60 Furman Street, Brooklyn",,
Sydney,,+61 2 9011 5756,57 Hotel,100,FALSE,4,"57 Foveaux Street, Surry Hills New South Wales 2010, Australia",,
London,,+44 20 7706 4660,Abc Hyde Park Hotel,81,FALSE,3,121 Sussex Gardens,,
Delhi,,+91 11 4565 0000,Aloft New Delhi Aerocity,432,FALSE,4,"5B Igi T3 Road, Delhi - Ajmer Expressway, Aerocity, New Delhi",,
Delhi,,+91 11 4903 1234,Andaz Delhi - A Concept By Hyatt,300,FALSE,5,"Asset, Street Number 1, New Delhi",,
Delhi,,+91 11 4122 5666,Bloomrooms @ New Delhi Railway Station,306,TRUE,3,"8591, Arakashan Road, Opp New Delhi Railway Station, New Delhi",,
Delhi,,+91 11 4103 4591,Calista Resort,210,TRUE,3,"37/2-4 Old, National Highway 48, Kapas Hera, New Delhi",,
Delhi,,+91 11 4110 2222,Crowne Plaza New Delhi Mayur Vihar Noida,240,TRUE,4,"13 B, District Centre, Mayur Vihar, New Delhi",,
Delhi,,+91 11 4646 2000,Crowne Plaza New Delhi Okhla,190,TRUE,5,"Plot No 1, Community Center, Okhla Phase I, New Delhi",,
Delhi,,+91 11 2506 0721,Deemarks Hotel & Resorts Conference Venues Corporate Event In Mahipalpur Near Airport In South Delhi,192,TRUE,3,"Shiv Murti, Nh-8, Delhi - Jaipur Expressway, Rangpuri, New Delhi",,
Delhi,,+91 124 419 6666,Fortune Select Global - Hotel In Gurgaon,324,TRUE,4,"Global Arcade, Mehrauli-Gurgaon Road, Gurugram, Haryana 122002, India",,
Delhi,,+91 11 6604 0000,"Four Points By Sheraton New Delhi, Airport Highway",128,FALSE,4,"Plot no 9, National Highway - 8, Samalka, New Delhi",,
Delhi,,+91 11 2326 1000,Haveli Dharampura,216,TRUE,4,"Haveli Dharampura, 2293, Gali Gulian, Chandni Chowk, New Delhi",,
