departure_date,departure_time,destination,destination_station_name,fare_type,group_size,origin,origin_station_name,price
3/13/2019,14:20,Fresno,Fresno Station,Economy,,Anaheim,Anaheim Intermodal Center,39
3/13/2019,15:10,Fresno,Fresno Station,Economy,,Anaheim,Anaheim Intermodal Center,37
3/6/2019,7:20,Sacramento,Sacramento Valley Station,Economy,,San Francisco,Salesforce Transit Center,21
3/6/2019,9:40,Sacramento,Sacramento Valley Station,Economy,,San Francisco,Salesforce Transit Center,21
3/6/2019,10:00,Sacramento,Sacramento Valley Station,Economy,,San Francisco,Salesforce Transit Center,24
3/6/2019,11:40,Sacramento,Sacramento Valley Station,Economy,,San Francisco,Salesforce Transit Center,26
3/6/2019,12:30,Sacramento,Sacramento Valley Station,Economy,,San Francisco,Salesforce Transit Center,24
3/6/2019,13:20,Sacramento,Sacramento Valley Station,Economy,,San Francisco,Salesforce Transit Center,21
3/6/2019,14:10,Sacramento,Sacramento Valley Station,Economy,,San Francisco,Salesforce Transit Center,24
3/6/2019,16:40,Sacramento,Sacramento Valley Station,Economy,,San Francisco,Salesforce Transit Center,24
3/6/2019,17:30,Sacramento,Sacramento Valley Station,Economy,,San Francisco,Salesforce Transit Center,25
3/6/2019,18:10,Sacramento,Sacramento Valley Station,Economy,,San Francisco,Salesforce Transit Center,24
3/11/2019,8:10,New York,Port Authority Station,Economy extra,,Washington,Union Station,41
3/11/2019,8:20,New York,Port Authority Station,Economy extra,,Washington,Union Station,46
3/11/2019,11:10,New York,Port Authority Station,Economy extra,,Washington,Union Station,48
3/11/2019,12:00,New York,Port Authority Station,Economy extra,,Washington,Union Station,48
3/11/2019,12:30,New York,Port Authority Station,Economy extra,,Washington,Union Station,45
3/11/2019,13:40,New York,Port Authority Station,Economy extra,,Washington,Union Station,43
3/11/2019,14:00,New York,Port Authority Station,Economy extra,,Washington,Union Station,48
3/11/2019,19:30,New York,Port Authority Station,Economy extra,,Washington,Union Station,51
3/6/2019,6:40,Los Angeles,Union Station,Economy extra,,Long Beach,Downtown Station,21
3/6/2019,7:40,Los Angeles,Union Station,Economy extra,,Long Beach,Downtown Station,22
3/6/2019,10:40,Los Angeles,Union Station,Economy extra,,Long Beach,Downtown Station,20
3/6/2019,11:30,Los Angeles,Union Station,Economy extra,,Long Beach,Downtown Station,22
3/6/2019,12:50,Los Angeles,Union Station,Economy extra,,Long Beach,Downtown Station,23
3/6/2019,13:40,Los Angeles,Union Station,Economy extra,,Long Beach,Downtown Station,21
3/6/2019,13:50,Los Angeles,Union Station,Economy extra,,Long Beach,Downtown Station,20
3/6/2019,15:20,Los Angeles,Union Station,Economy extra,,Long Beach,Downtown Station,23
3/6/2019,16:00,Los Angeles,Union Station,Economy extra,,Long Beach,Downtown Station,22
3/6/2019,16:30,Los Angeles,Union Station,Economy extra,,Long Beach,Downtown Station,22
3/5/2019,8:10,New York,Port Authority Station,Economy extra,,Washington,Union Station,46
3/5/2019,8:20,New York,Port Authority Station,Economy extra,,Washington,Union Station,49
3/5/2019,11:10,New York,Port Authority Station,Economy extra,,Washington,Union Station,48
3/5/2019,12:00,New York,Port Authority Station,Economy extra,,Washington,Union Station,42
3/5/2019,12:30,New York,Port Authority Station,Economy extra,,Washington,Union Station,49
3/5/2019,13:40,New York,Port Authority Station,Economy extra,,Washington,Union Station,44
3/5/2019,14:00,New York,Port Authority Station,Economy extra,,Washington,Union Station,51
3/5/2019,19:30,New York,Port Authority Station,Economy extra,,Washington,Union Station,47
3/12/2019,7:40,Anaheim,Anaheim Intermodal Center,Economy,,Sacramento,Sacramento Valley Station,63
3/12/2019,8:30,Anaheim,Anaheim Intermodal Center,Economy,,Sacramento,Sacramento Valley Station,63
3/12/2019,11:00,Anaheim,Anaheim Intermodal Center,Economy,,Sacramento,Sacramento Valley Station,61
3/12/2019,12:50,Anaheim,Anaheim Intermodal Center,Economy,,Sacramento,Sacramento Valley Station,67
3/12/2019,13:00,Anaheim,Anaheim Intermodal Center,Economy,,Sacramento,Sacramento Valley Station,67
3/12/2019,13:30,Anaheim,Anaheim Intermodal Center,Economy,,Sacramento,Sacramento Valley Station,70
3/12/2019,18:50,Anaheim,Anaheim Intermodal Center,Economy,,Sacramento,Sacramento Valley Station,59
3/12/2019,19:50,Anaheim,Anaheim Intermodal Center,Economy,,Sacramento,Sacramento Valley Station,73
3/10/2019,6:10,Los Angeles,Union Station,Economy,,Anaheim,Anaheim Intermodal Center,11
3/10/2019,8:40,Los Angeles,Union Station,Economy,,Anaheim,Anaheim Intermodal Center,11
3/10/2019,9:10,Los Angeles,Union Station,Economy,,Anaheim,Anaheim Intermodal Center,13
3/10/2019,11:20,Los Angeles,Union Station,Economy,,Anaheim,Anaheim Intermodal Center,11
3/10/2019,12:10,Los Angeles,Union Station,Economy,,Anaheim,Anaheim Intermodal Center,12
3/10/2019,13:30,Los Angeles,Union Station,Economy,,Anaheim,Anaheim Intermodal Center,13
3/10/2019,13:50,Los Angeles,Union Station,Economy,,Anaheim,Anaheim Intermodal Center,15
3/10/2019,16:10,Los Angeles,Union Station,Economy,,Anaheim,Anaheim Intermodal Center,14
3/10/2019,17:00,Los Angeles,Union Station,Economy,,Anaheim,Anaheim Intermodal Center,12
3/10/2019,17:20,Los Angeles,Union Station,Economy,,Anaheim,Anaheim Intermodal Center,12
3/11/2019,17:30,New York,Port Authority Station,Economy extra,,Philadelphia,Intercity Terminal,32
3/6/2019,7:40,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,23
3/6/2019,8:30,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,23
3/6/2019,10:20,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,23
3/6/2019,10:50,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,22
3/6/2019,11:00,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,22
3/6/2019,12:50,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,23
3/6/2019,13:00,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,23
3/6/2019,13:20,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,22
3/6/2019,7:10,Philadelphia,Intercity Terminal,Flexible,,Washington,Union Station,43
3/6/2019,7:50,Philadelphia,Intercity Terminal,Flexible,,Washington,Union Station,47
3/6/2019,8:40,Philadelphia,Intercity Terminal,Flexible,,Washington,Union Station,49
3/6/2019,9:00,Philadelphia,Intercity Terminal,Flexible,,Washington,Union Station,48
3/6/2019,12:00,Philadelphia,Intercity Terminal,Flexible,,Washington,Union Station,46
3/6/2019,14:10,Philadelphia,Intercity Terminal,Flexible,,Washington,Union Station,48
3/6/2019,15:30,Philadelphia,Intercity Terminal,Flexible,,Washington,Union Station,51
3/10/2019,8:30,New York,Port Authority Station,Economy extra,,Philadelphia,Intercity Terminal,32
3/10/2019,9:50,New York,Port Authority Station,Economy extra,,Philadelphia,Intercity Terminal,32
3/10/2019,10:10,New York,Port Authority Station,Economy extra,,Philadelphia,Intercity Terminal,34
3/10/2019,10:20,New York,Port Authority Station,Economy extra,,Philadelphia,Intercity Terminal,31
3/10/2019,11:50,New York,Port Authority Station,Economy extra,,Philadelphia,Intercity Terminal,34
3/10/2019,14:00,New York,Port Authority Station,Economy extra,,Philadelphia,Intercity Terminal,34
3/10/2019,16:10,New York,Port Authority Station,Economy extra,,Philadelphia,Intercity Terminal,33
3/10/2019,17:30,New York,Port Authority Station,Economy extra,,Philadelphia,Intercity Terminal,31
3/12/2019,6:50,Sacramento,Sacramento Valley Station,Economy,,Long Beach,Downtown Station,74
3/12/2019,7:00,Sacramento,Sacramento Valley Station,Economy,,Long Beach,Downtown Station,74
3/12/2019,8:30,Sacramento,Sacramento Valley Station,Economy,,Long Beach,Downtown Station,74
3/12/2019,10:30,Sacramento,Sacramento Valley Station,Economy,,Long Beach,Downtown Station,72
3/12/2019,10:40,Sacramento,Sacramento Valley Station,Economy,,Long Beach,Downtown Station,61
3/12/2019,13:40,Sacramento,Sacramento Valley Station,Economy,,Long Beach,Downtown Station,60
3/12/2019,13:50,Sacramento,Sacramento Valley Station,Economy,,Long Beach,Downtown Station,61
3/12/2019,15:20,Sacramento,Sacramento Valley Station,Economy,,Long Beach,Downtown Station,61
3/11/2019,6:40,Seattle,King Street Station,Economy extra,,Vancouver,Pacific Central Station,36
3/11/2019,8:10,Seattle,King Street Station,Economy extra,,Vancouver,Pacific Central Station,37
3/11/2019,8:30,Seattle,King Street Station,Economy extra,,Vancouver,Pacific Central Station,40
3/11/2019,8:50,Seattle,King Street Station,Economy extra,,Vancouver,Pacific Central Station,40
3/11/2019,10:00,Seattle,King Street Station,Economy extra,,Vancouver,Pacific Central Station,38
3/11/2019,12:30,Seattle,King Street Station,Economy extra,,Vancouver,Pacific Central Station,36
3/11/2019,17:50,Seattle,King Street Station,Economy extra,,Vancouver,Pacific Central Station,38
3/11/2019,18:30,Seattle,King Street Station,Economy extra,,Vancouver,Pacific Central Station,38
3/11/2019,18:40,Seattle,King Street Station,Economy extra,,Vancouver,Pacific Central Station,42
3/11/2019,19:10,Seattle,King Street Station,Economy extra,,Vancouver,Pacific Central Station,41
3/3/2019,6:10,Los Angeles,Union Station,Economy extra,,Anaheim,Anaheim Intermodal Center,24
3/3/2019,8:40,Los Angeles,Union Station,Economy extra,,Anaheim,Anaheim Intermodal Center,25
3/3/2019,9:10,Los Angeles,Union Station,Economy extra,,Anaheim,Anaheim Intermodal Center,21
3/3/2019,11:20,Los Angeles,Union Station,Economy extra,,Anaheim,Anaheim Intermodal Center,24
3/3/2019,12:10,Los Angeles,Union Station,Economy extra,,Anaheim,Anaheim Intermodal Center,21
3/3/2019,13:30,Los Angeles,Union Station,Economy extra,,Anaheim,Anaheim Intermodal Center,24
3/3/2019,13:50,Los Angeles,Union Station,Economy extra,,Anaheim,Anaheim Intermodal Center,23
3/3/2019,16:10,Los Angeles,Union Station,Economy extra,,Anaheim,Anaheim Intermodal Center,22
3/3/2019,17:00,Los Angeles,Union Station,Economy extra,,Anaheim,Anaheim Intermodal Center,22
3/3/2019,17:20,Los Angeles,Union Station,Economy extra,,Anaheim,Anaheim Intermodal Center,22
3/14/2019,7:50,Long Beach,Downtown Station,Economy,,San Francisco,Salesforce Transit Center,50
3/14/2019,8:50,Long Beach,Downtown Station,Economy,,San Francisco,Salesforce Transit Center,51
3/14/2019,9:10,Long Beach,Downtown Station,Economy,,San Francisco,Salesforce Transit Center,46
3/14/2019,10:30,Long Beach,Downtown Station,Economy,,San Francisco,Salesforce Transit Center,57
3/14/2019,15:20,Long Beach,Downtown Station,Economy,,San Francisco,Salesforce Transit Center,40
3/14/2019,16:30,Long Beach,Downtown Station,Economy,,San Francisco,Salesforce Transit Center,40
3/14/2019,17:00,Long Beach,Downtown Station,Economy,,San Francisco,Salesforce Transit Center,49
3/11/2019,14:10,Los Angeles,Union Station,Flexible,,San Diego,Santa Fe Depot,42
3/11/2019,10:20,San Francisco,Salesforce Transit Center,Economy,,Fresno,Fresno Station,32
3/13/2019,7:50,Sacramento,Sacramento Valley Station,Economy,,Las Vegas,Union Plaza,62
3/5/2019,13:00,Anaheim,Anaheim Intermodal Center,Economy extra,,Sacramento,Sacramento Valley Station,81
3/10/2019,18:00,Anaheim,Anaheim Intermodal Center,Economy,,San Diego,Santa Fe Depot,27
3/1/2019,18:20,Anaheim,Anaheim Intermodal Center,Economy,,San Francisco,Salesforce Transit Center,50
3/10/2019,8:50,Fresno,Fresno Station,Flexible,,San Diego,Santa Fe Depot,62
3/1/2019,13:20,Sacramento,Sacramento Valley Station,Economy,,San Francisco,Salesforce Transit Center,24
3/13/2019,13:30,Fresno,Fresno Station,Economy extra,,Sacramento,Sacramento Valley Station,39
3/8/2019,7:40,Long Beach,Downtown Station,Flexible,,Sacramento,Sacramento Valley Station,93
3/4/2019,15:20,Sacramento,Sacramento Valley Station,Economy,,Long Beach,Downtown Station,59
3/13/2019,11:20,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,36
3/1/2019,18:10,Fresno,Fresno Station,Economy,,Los Angeles,Union Station,34
3/6/2019,13:30,Anaheim,Anaheim Intermodal Center,Economy extra,,Sacramento,Sacramento Valley Station,70
3/3/2019,17:20,Fresno,Fresno Station,Economy,,San Diego,Santa Fe Depot,48
3/1/2019,19:50,Fresno,Fresno Station,Economy,,Sacramento,Sacramento Valley Station,33
3/7/2019,13:20,Long Beach,Downtown Station,Economy,,Los Angeles,Union Station,13
3/1/2019,14:00,Sacramento,Sacramento Valley Station,Economy,,San Diego,Santa Fe Depot,78
3/1/2019,8:00,Sacramento,Sacramento Valley Station,Economy,,Fresno,Fresno Station,29
3/13/2019,9:20,Anaheim,Anaheim Intermodal Center,Economy,,San Francisco,Salesforce Transit Center,49
3/13/2019,11:00,Anaheim,Anaheim Intermodal Center,Economy,,San Francisco,Salesforce Transit Center,43
3/13/2019,11:40,Anaheim,Anaheim Intermodal Center,Economy,,San Francisco,Salesforce Transit Center,48
3/13/2019,15:10,Anaheim,Anaheim Intermodal Center,Economy,,San Francisco,Salesforce Transit Center,55
3/13/2019,17:50,Anaheim,Anaheim Intermodal Center,Economy,,San Francisco,Salesforce Transit Center,57
3/13/2019,18:20,Anaheim,Anaheim Intermodal Center,Economy,,San Francisco,Salesforce Transit Center,45
3/13/2019,18:50,Anaheim,Anaheim Intermodal Center,Economy,,San Francisco,Salesforce Transit Center,47
3/14/2019,11:00,San Diego,Santa Fe Depot,Flexible,,San Francisco,Salesforce Transit Center,78
3/14/2019,13:40,San Diego,Santa Fe Depot,Flexible,,San Francisco,Salesforce Transit Center,73
3/14/2019,13:50,San Diego,Santa Fe Depot,Flexible,,San Francisco,Salesforce Transit Center,75
3/14/2019,15:00,San Diego,Santa Fe Depot,Flexible,,San Francisco,Salesforce Transit Center,70
3/14/2019,15:20,San Diego,Santa Fe Depot,Flexible,,San Francisco,Salesforce Transit Center,76
3/14/2019,18:30,San Diego,Santa Fe Depot,Flexible,,San Francisco,Salesforce Transit Center,74
3/6/2019,6:40,Vancouver,Pacific Central Station,Economy,,Seattle,King Street Station,26
3/6/2019,7:40,Vancouver,Pacific Central Station,Economy,,Seattle,King Street Station,28
3/6/2019,8:40,Vancouver,Pacific Central Station,Economy,,Seattle,King Street Station,27
3/6/2019,8:50,Vancouver,Pacific Central Station,Economy,,Seattle,King Street Station,28
3/6/2019,10:10,Vancouver,Pacific Central Station,Economy,,Seattle,King Street Station,29
3/6/2019,12:30,Vancouver,Pacific Central Station,Economy,,Seattle,King Street Station,29
3/6/2019,14:00,Vancouver,Pacific Central Station,Economy,,Seattle,King Street Station,29
3/6/2019,16:20,Vancouver,Pacific Central Station,Economy,,Seattle,King Street Station,29
3/6/2019,19:10,Vancouver,Pacific Central Station,Economy,,Seattle,King Street Station,30
3/9/2019,6:40,Fresno,Fresno Station,Economy,,Anaheim,Anaheim Intermodal Center,40
3/9/2019,8:20,Fresno,Fresno Station,Economy,,Anaheim,Anaheim Intermodal Center,38
3/9/2019,14:20,Fresno,Fresno Station,Economy,,Anaheim,Anaheim Intermodal Center,40
3/9/2019,15:10,Fresno,Fresno Station,Economy,,Anaheim,Anaheim Intermodal Center,39
3/9/2019,7:30,Fresno,Fresno Station,Economy extra,,Sacramento,Sacramento Valley Station,42
3/9/2019,10:40,Fresno,Fresno Station,Economy extra,,Sacramento,Sacramento Valley Station,42
3/9/2019,11:00,Fresno,Fresno Station,Economy extra,,Sacramento,Sacramento Valley Station,41
3/9/2019,13:30,Fresno,Fresno Station,Economy extra,,Sacramento,Sacramento Valley Station,40
3/9/2019,18:40,Fresno,Fresno Station,Economy extra,,Sacramento,Sacramento Valley Station,40
3/9/2019,19:50,Fresno,Fresno Station,Economy extra,,Sacramento,Sacramento Valley Station,43
3/14/2019,9:20,Fresno,Fresno Station,Economy,,San Francisco,Salesforce Transit Center,33
3/14/2019,10:20,Fresno,Fresno Station,Economy,,San Francisco,Salesforce Transit Center,34
3/14/2019,12:20,Fresno,Fresno Station,Economy,,San Francisco,Salesforce Transit Center,37
3/14/2019,14:30,Fresno,Fresno Station,Economy,,San Francisco,Salesforce Transit Center,33
3/14/2019,16:30,Fresno,Fresno Station,Economy,,San Francisco,Salesforce Transit Center,32
3/14/2019,17:30,Fresno,Fresno Station,Economy,,San Francisco,Salesforce Transit Center,36
3/14/2019,18:20,Fresno,Fresno Station,Economy,,San Francisco,Salesforce Transit Center,33
3/2/2019,8:00,Sacramento,Sacramento Valley Station,Economy,,Fresno,Fresno Station,31
3/2/2019,8:20,Sacramento,Sacramento Valley Station,Economy,,Fresno,Fresno Station,32
3/2/2019,9:40,Sacramento,Sacramento Valley Station,Economy,,Fresno,Fresno Station,33
3/2/2019,10:10,Sacramento,Sacramento Valley Station,Economy,,Fresno,Fresno Station,33
3/2/2019,11:20,Sacramento,Sacramento Valley Station,Economy,,Fresno,Fresno Station,31
3/2/2019,12:20,Sacramento,Sacramento Valley Station,Economy,,Fresno,Fresno Station,32
3/4/2019,7:20,Las Vegas,Union Plaza,Economy,,Fresno,Fresno Station,44
3/4/2019,8:50,Las Vegas,Union Plaza,Economy,,Fresno,Fresno Station,41
3/4/2019,9:10,Las Vegas,Union Plaza,Economy,,Fresno,Fresno Station,42
3/4/2019,11:50,Las Vegas,Union Plaza,Economy,,Fresno,Fresno Station,47
3/4/2019,12:00,Las Vegas,Union Plaza,Economy,,Fresno,Fresno Station,36
3/4/2019,12:40,Las Vegas,Union Plaza,Economy,,Fresno,Fresno Station,39
3/4/2019,14:30,Las Vegas,Union Plaza,Economy,,Fresno,Fresno Station,39
3/4/2019,15:00,Las Vegas,Union Plaza,Economy,,Fresno,Fresno Station,41
3/4/2019,17:30,Las Vegas,Union Plaza,Economy,,Fresno,Fresno Station,38
3/4/2019,18:50,Las Vegas,Union Plaza,Economy,,Fresno,Fresno Station,41
3/10/2019,7:40,San Diego,Santa Fe Depot,Economy,,Los Angeles,Union Station,29
3/10/2019,7:50,San Diego,Santa Fe Depot,Economy,,Los Angeles,Union Station,25
3/10/2019,9:20,San Diego,Santa Fe Depot,Economy,,Los Angeles,Union Station,28
3/10/2019,10:50,San Diego,Santa Fe Depot,Economy,,Los Angeles,Union Station,30
3/10/2019,11:20,San Diego,Santa Fe Depot,Economy,,Los Angeles,Union Station,28
3/10/2019,14:20,San Diego,Santa Fe Depot,Economy,,Los Angeles,Union Station,29
3/10/2019,15:00,San Diego,Santa Fe Depot,Economy,,Los Angeles,Union Station,29
3/10/2019,16:40,San Diego,Santa Fe Depot,Economy,,Los Angeles,Union Station,30
3/10/2019,16:50,San Diego,Santa Fe Depot,Economy,,Los Angeles,Union Station,26
3/10/2019,18:10,San Diego,Santa Fe Depot,Economy,,Los Angeles,Union Station,25
3/8/2019,6:30,Long Beach,Downtown Station,Economy,,Los Angeles,Union Station,12
3/8/2019,6:40,Long Beach,Downtown Station,Economy,,Los Angeles,Union Station,12
3/8/2019,7:00,Long Beach,Downtown Station,Economy,,Los Angeles,Union Station,11
3/8/2019,7:40,Long Beach,Downtown Station,Economy,,Los Angeles,Union Station,12
3/8/2019,9:00,Long Beach,Downtown Station,Economy,,Los Angeles,Union Station,13
3/8/2019,10:40,Long Beach,Downtown Station,Economy,,Los Angeles,Union Station,13
3/8/2019,10:50,Long Beach,Downtown Station,Economy,,Los Angeles,Union Station,12
3/8/2019,11:00,Long Beach,Downtown Station,Economy,,Los Angeles,Union Station,11
3/8/2019,11:50,Long Beach,Downtown Station,Economy,,Los Angeles,Union Station,10
3/8/2019,12:50,Long Beach,Downtown Station,Economy,,Los Angeles,Union Station,13
3/4/2019,7:20,Los Angeles,Union Station,Economy,,Las Vegas,Union Plaza,36
3/4/2019,10:20,Los Angeles,Union Station,Economy,,Las Vegas,Union Plaza,35
3/4/2019,11:50,Los Angeles,Union Station,Economy,,Las Vegas,Union Plaza,37
3/4/2019,17:00,Los Angeles,Union Station,Economy,,Las Vegas,Union Plaza,38
3/6/2019,7:10,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,38
3/6/2019,7:50,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,35
3/6/2019,11:20,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,36
3/6/2019,12:20,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,35
3/6/2019,14:00,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,41
3/6/2019,14:10,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,35
3/6/2019,14:50,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,42
3/6/2019,15:40,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,37
3/6/2019,16:00,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,38
3/6/2019,16:20,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,37
3/6/2019,10:50,San Francisco,Salesforce Transit Center,Economy extra,,Las Vegas,Union Plaza,60
3/6/2019,12:50,San Francisco,Salesforce Transit Center,Economy extra,,Las Vegas,Union Plaza,74
3/6/2019,14:40,San Francisco,Salesforce Transit Center,Economy extra,,Las Vegas,Union Plaza,66
3/6/2019,14:50,San Francisco,Salesforce Transit Center,Economy extra,,Las Vegas,Union Plaza,60
3/6/2019,15:50,San Francisco,Salesforce Transit Center,Economy extra,,Las Vegas,Union Plaza,65
3/6/2019,19:40,San Francisco,Salesforce Transit Center,Economy extra,,Las Vegas,Union Plaza,56
3/1/2019,6:40,Sacramento,Sacramento Valley Station,Economy,,Anaheim,Anaheim Intermodal Center,61
3/1/2019,8:00,Sacramento,Sacramento Valley Station,Economy,,Anaheim,Anaheim Intermodal Center,63
3/1/2019,8:40,Sacramento,Sacramento Valley Station,Economy,,Anaheim,Anaheim Intermodal Center,64
3/1/2019,10:10,Sacramento,Sacramento Valley Station,Economy,,Anaheim,Anaheim Intermodal Center,68
3/1/2019,11:40,Sacramento,Sacramento Valley Station,Economy,,Anaheim,Anaheim Intermodal Center,65
3/1/2019,11:50,Sacramento,Sacramento Valley Station,Economy,,Anaheim,Anaheim Intermodal Center,66
3/1/2019,12:10,Sacramento,Sacramento Valley Station,Economy,,Anaheim,Anaheim Intermodal Center,62
3/1/2019,13:30,Sacramento,Sacramento Valley Station,Economy,,Anaheim,Anaheim Intermodal Center,51
3/1/2019,13:50,Sacramento,Sacramento Valley Station,Economy,,Anaheim,Anaheim Intermodal Center,62
3/1/2019,14:00,Sacramento,Sacramento Valley Station,Economy,,Anaheim,Anaheim Intermodal Center,67
3/1/2019,7:00,San Francisco,Salesforce Transit Center,Flexible,,Fresno,Fresno Station,47
3/1/2019,7:50,San Francisco,Salesforce Transit Center,Flexible,,Fresno,Fresno Station,57
3/1/2019,9:00,San Francisco,Salesforce Transit Center,Flexible,,Fresno,Fresno Station,52
3/1/2019,10:20,San Francisco,Salesforce Transit Center,Flexible,,Fresno,Fresno Station,48
3/1/2019,11:20,San Francisco,Salesforce Transit Center,Flexible,,Fresno,Fresno Station,51
3/1/2019,12:20,San Francisco,Salesforce Transit Center,Flexible,,Fresno,Fresno Station,58
3/1/2019,13:10,San Francisco,Salesforce Transit Center,Flexible,,Fresno,Fresno Station,53
3/1/2019,13:30,San Francisco,Salesforce Transit Center,Flexible,,Fresno,Fresno Station,52
3/1/2019,16:50,San Francisco,Salesforce Transit Center,Flexible,,Fresno,Fresno Station,53
3/5/2019,9:00,Los Angeles,Union Station,Economy extra,,Fresno,Fresno Station,50
3/5/2019,9:50,Los Angeles,Union Station,Economy extra,,Fresno,Fresno Station,44
3/5/2019,13:00,Los Angeles,Union Station,Economy extra,,Fresno,Fresno Station,47
3/5/2019,13:10,Los Angeles,Union Station,Economy extra,,Fresno,Fresno Station,41
3/5/2019,13:30,Los Angeles,Union Station,Economy extra,,Fresno,Fresno Station,44
3/5/2019,14:00,Los Angeles,Union Station,Economy extra,,Fresno,Fresno Station,46
3/5/2019,15:40,Los Angeles,Union Station,Economy extra,,Fresno,Fresno Station,45
3/5/2019,16:00,Los Angeles,Union Station,Economy extra,,Fresno,Fresno Station,53
3/5/2019,19:20,Los Angeles,Union Station,Economy extra,,Fresno,Fresno Station,48
3/5/2019,6:40,Vancouver,Pacific Central Station,Economy extra,,Seattle,King Street Station,39
3/5/2019,7:40,Vancouver,Pacific Central Station,Economy extra,,Seattle,King Street Station,36
3/5/2019,8:40,Vancouver,Pacific Central Station,Economy extra,,Seattle,King Street Station,32
3/5/2019,8:50,Vancouver,Pacific Central Station,Economy extra,,Seattle,King Street Station,36
3/5/2019,10:10,Vancouver,Pacific Central Station,Economy extra,,Seattle,King Street Station,37
3/5/2019,12:30,Vancouver,Pacific Central Station,Economy extra,,Seattle,King Street Station,39
3/5/2019,14:00,Vancouver,Pacific Central Station,Economy extra,,Seattle,King Street Station,40
3/5/2019,16:20,Vancouver,Pacific Central Station,Economy extra,,Seattle,King Street Station,40
3/5/2019,19:10,Vancouver,Pacific Central Station,Economy extra,,Seattle,King Street Station,37
3/4/2019,6:00,San Diego,Santa Fe Depot,Economy,,Fresno,Fresno Station,45
3/4/2019,6:50,San Diego,Santa Fe Depot,Economy,,Fresno,Fresno Station,56
3/4/2019,12:00,San Diego,Santa Fe Depot,Economy,,Fresno,Fresno Station,46
3/4/2019,13:10,San Diego,Santa Fe Depot,Economy,,Fresno,Fresno Station,48
3/4/2019,13:50,San Diego,Santa Fe Depot,Economy,,Fresno,Fresno Station,47
3/4/2019,18:30,San Diego,Santa Fe Depot,Economy,,Fresno,Fresno Station,49
3/9/2019,6:40,Sacramento,Sacramento Valley Station,Economy,,Anaheim,Anaheim Intermodal Center,68
3/9/2019,8:00,Sacramento,Sacramento Valley Station,Economy,,Anaheim,Anaheim Intermodal Center,68
3/9/2019,8:40,Sacramento,Sacramento Valley Station,Economy,,Anaheim,Anaheim Intermodal Center,54
3/9/2019,10:10,Sacramento,Sacramento Valley Station,Economy,,Anaheim,Anaheim Intermodal Center,69
3/9/2019,11:40,Sacramento,Sacramento Valley Station,Economy,,Anaheim,Anaheim Intermodal Center,69
3/9/2019,11:50,Sacramento,Sacramento Valley Station,Economy,,Anaheim,Anaheim Intermodal Center,71
3/9/2019,12:10,Sacramento,Sacramento Valley Station,Economy,,Anaheim,Anaheim Intermodal Center,52
3/9/2019,13:30,Sacramento,Sacramento Valley Station,Economy,,Anaheim,Anaheim Intermodal Center,56
3/9/2019,13:50,Sacramento,Sacramento Valley Station,Economy,,Anaheim,Anaheim Intermodal Center,54
3/9/2019,14:00,Sacramento,Sacramento Valley Station,Economy,,Anaheim,Anaheim Intermodal Center,72
3/5/2019,18:50,Las Vegas,Union Plaza,Flexible,,San Diego,Santa Fe Depot,61
3/13/2019,7:30,Fresno,Fresno Station,Economy,,Los Angeles,Union Station,45
3/13/2019,10:40,Fresno,Fresno Station,Economy,,Los Angeles,Union Station,35
3/13/2019,12:40,Fresno,Fresno Station,Economy,,Los Angeles,Union Station,38
3/13/2019,13:10,Fresno,Fresno Station,Economy,,Los Angeles,Union Station,39
3/13/2019,15:30,Fresno,Fresno Station,Economy,,Los Angeles,Union Station,34
3/13/2019,17:30,Fresno,Fresno Station,Economy,,Los Angeles,Union Station,34
3/13/2019,17:40,Fresno,Fresno Station,Economy,,Los Angeles,Union Station,37
3/13/2019,18:10,Fresno,Fresno Station,Economy,,Los Angeles,Union Station,37
3/13/2019,19:20,Fresno,Fresno Station,Economy,,Los Angeles,Union Station,40
3/13/2019,7:30,Fresno,Fresno Station,Economy extra,,Los Angeles,Union Station,55
3/13/2019,10:40,Fresno,Fresno Station,Economy extra,,Los Angeles,Union Station,45
